YAL001C	YBR123C
YAL005C	YNL007C
YAL005C	YOR151C
YAL005C	YOR160W
YAL014C	YER133W
YAL016W	YDL134C
YAL016W	YDL188C
YAL016W	YJL020C
YAL016W	YMR109W
YAL016W	YOL113W
YAL016W	YPL152W
YAL017W	YCL027W
YAL017W	YDR099W
YAL017W	YER054C
YAL017W	YER133W
YAL017W	YLR258W
YAL018C	YBR290W
YAL018C	YMR001C
YAL028W	YDL239C
YAL031C	YCL027W
YAL031C	YER133W
YAL034C	YBR198C
YAL043C	YDR228C
YAL043C	YER133W
YAL043C	YLR277C
YAL043C	YNL317W
YAL043C	YPR107C
YAL066W	YJR091C
YAR018C	YBL106C
YAR018C	YDL239C
YAR018C	YOL083W
YAR028W	YBR159W
YAR028W	YJL219W
YAR030C	YJR091C
YAR035W	YDR328C
YAR042W	YMR047C
YBL007C	YBL047C
YBL007C	YBL088C
YBL007C	YBR059C
YBL007C	YBR150C
YBL007C	YCL008C
YBL007C	YCL034W
YBL007C	YCR030C
YBL007C	YDL028C
YBL007C	YDL091C
YBL007C	YDL117W
YBL007C	YDL203C
YBL007C	YDL206W
YBL007C	YDR388W
YBL007C	YER133W
YBL007C	YIR033W
YBL007C	YJL004C
YBL007C	YJL020C
YBL007C	YJL151C
YBL007C	YLR064W
YBL007C	YLR078C
YBL007C	YLR206W
YBL007C	YML075C
YBL007C	YMR109W
YBL007C	YMR313C
YBL007C	YNL084C
YBL007C	YNL116W
YBL007C	YNL285W
YBL007C	YOR181W
YBL007C	YOR329C
YBL007C	YOR388C
YBL007C	YPL027W
YBL007C	YPL084W
YBL041W	YCR073C
YBL041W	YDL020C
YBL041W	YDL147W
YBL041W	YDL188C
YBL041W	YER105C
YBL041W	YPR103W
YBL047C	YBR059C
YBL047C	YCR030C
YBL047C	YOL016C
YBL058W	YDL126C
YBL058W	YKL213C
YBL078C	YLR093C
YBL078C	YOL083W
YBL086C	YJR040W
YBL088C	YLR025W
YBL088C	YNL265C
YBL102W	YLR453C
YBL102W	YOR036W
YBL106C	YIL033C
YBL106C	YLR206W
YBL106C	YOR197W
YBR001C	YDR099W
YBR001C	YJL020C
YBR006W	YKL023W
YBR018C	YDL134C
YBR018C	YDR142C
YBR018C	YPL031C
YBR038W	YNL307C
YBR038W	YPR106W
YBR043C	YJL155C
YBR052C	YDR032C
YBR059C	YCL032W
YBR059C	YER144C
YBR059C	YGL213C
YBR067C	YJR091C
YBR072W	YBR094W
YBR072W	YBR103W
YBR072W	YBR198C
YBR072W	YBR217W
YBR072W	YDL179W
YBR072W	YDL193W
YBR072W	YDL200C
YBR072W	YDL239C
YBR072W	YDR142C
YBR072W	YER133W
YBR072W	YKL193C
YBR072W	YLR097C
YBR072W	YLR208W
YBR072W	YLR442C
YBR072W	YML112W
YBR072W	YNL317W
YBR072W	YOR125C
YBR072W	YOR229W
YBR077C	YKR007W
YBR094W	YPR132W
YBR095C	YDR143C
YBR103W	YDL185W
YBR126C	YBR265W
YBR126C	YCR079W
YBR126C	YDR074W
YBR126C	YER112W
YBR126C	YLL019C
YBR126C	YML100W
YBR126C	YMR139W
YBR137W	YMR047C
YBR139W	YBR280C
YBR139W	YDR328C
YBR150C	YDR388W
YBR158W	YDR111C
YBR159W	YBR183W
YBR159W	YBR290W
YBR159W	YBR298C
YBR159W	YDL054C
YBR159W	YDL206W
YBR159W	YDR307W
YBR159W	YHL048W
YBR159W	YJL214W
YBR159W	YJL219W
YBR159W	YJR010C-A
YBR159W	YLL023C
YBR159W	YLL043W
YBR159W	YLL061W
YBR159W	YLR080W
YBR159W	YML075C
YBR159W	YNL130C
YBR159W	YNL279W
YBR159W	YPR003C
YBR159W	YPR198W
YBR161W	YJR091C
YBR162C	YPR155C
YBR170C	YDL126C
YBR173C	YPR103W
YBR183W	YBR290W
YBR183W	YDR276C
YBR183W	YHL048W
YBR183W	YJL117W
YBR183W	YKL065C
YBR198C	YCR042C
YBR198C	YDL143W
YBR198C	YDR145W
YBR198C	YDR176W
YBR198C	YEL009C
YBR198C	YGL066W
YBR198C	YJL014W
YBR198C	YPR154W
YBR199W	YDL132W
YBR199W	YDR384C
YBR207W	YER021W
YBR217W	YDL055C
YBR217W	YDL126C
YBR217W	YDL147W
YBR217W	YEL060C
YBR217W	YER021W
YBR217W	YER178W
YBR217W	YFR004W
YBR217W	YHR027C
YBR217W	YKL145W
YBR217W	YLR424W
YBR217W	YLR438W
YBR217W	YMR047C
YBR217W	YMR056C
YBR217W	YNL071W
YBR217W	YOR086C
YBR217W	YOR151C
YBR217W	YPL061W
YBR217W	YPR108W
YBR221C	YCR079W
YBR221C	YER178W
YBR221C	YFR004W
YBR221C	YLR345W
YBR221C	YNL071W
YBR225W	YNL307C
YBR225W	YPL203W
YBR234C	YKL013C
YBR234C	YKL060C
YBR234C	YLR370C
YBR234C	YLR453C
YBR234C	YMR109W
YBR234C	YNR035C
YBR264C	YCL040W
YBR264C	YER136W
YBR270C	YFR050C
YBR270C	YIL105C
YBR270C	YLR117C
YBR270C	YLR424W
YBR272C	YDL007W
YBR272C	YER021W
YBR272C	YKL145W
YBR272C	YOR117W
YBR272C	YOR261C
YBR272C	YPR103W
YBR274W	YDL055C
YBR274W	YJL036W
YBR274W	YLR258W
YBR274W	YOR151C
YBR280C	YDL132W
YBR280C	YDR328C
YBR280C	YEL060C
YBR284W	YDL238C
YBR284W	YJR090C
YBR286W	YPL200W
YBR289W	YER112W
YBR289W	YOR290C
YBR290W	YCL052C
YBR290W	YJL117W
YBR290W	YKL065C
YBR290W	YPR028W
YBR298C	YDR276C
YBR298C	YKL065C
YBR298C	YMR264W
YBR298C	YNL008C
YBR301W	YMR047C
YCL008C	YLR119W
YCL008C	YMR032W
YCL008C	YPL065W
YCL023C	YLR453C
YCL023C	YML008C
YCL027W	YCL039W
YCL027W	YCL052C
YCL027W	YGR289C
YCL027W	YJL153C
YCL027W	YKL105C
YCL027W	YKR049C
YCL027W	YLR117C
YCL027W	YML058W
YCL027W	YMR047C
YCL027W	YMR103C
YCL027W	YMR265C
YCL027W	YNL058C
YCL032W	YCR082W
YCL032W	YDL239C
YCL032W	YDR032C
YCL032W	YER047C
YCL032W	YKL061W
YCL032W	YLL049W
YCL032W	YNL086W
YCL032W	YOR036W
YCL032W	YPL120W
YCL032W	YPR075C
YCL032W	YPR182W
YCL034W	YOR181W
YCL039W	YDL185W
YCL039W	YDR342C
YCL039W	YMR047C
YCL039W	YMR135C
YCL039W	YPL018W
YCL040W	YCL046W
YCL040W	YDR142C
YCL040W	YDR388W
YCL040W	YDR436W
YCL040W	YER133W
YCL040W	YGL158W
YCL040W	YJL044C
YCL040W	YLR442C
YCL040W	YMR139W
YCL040W	YNL032W
YCL040W	YPL074W
YCL040W	YPL164C
YCL052C	YEL060C
YCL052C	YJR010C-A
YCR004C	YDR032C
YCR010C	YCR061W
YCR010C	YJR040W
YCR028C	YJL004C
YCR028C	YNR065C
YCR030C	YJR126C
YCR030C	YOL016C
YCR042C	YML114C
YCR061W	YHL048W
YCR073C	YHR027C
YCR073C	YLR006C
YCR079W	YER178W
YCR079W	YNL071W
YCR079W	YOR317W
YCR093W	YJL141C
YCR093W	YNL288W
YDL005C	YLR071C
YDL005C	YML007W
YDL005C	YMR112C
YDL005C	YOL135C
YDL007W	YDL147W
YDL007W	YFR004W
YDL007W	YHR027C
YDL007W	YKL145W
YDL007W	YPR108W
YDL028C	YDR162C
YDL028C	YKR096W
YDL028C	YLL003W
YDL028C	YMR109W
YDL028C	YOR257W
YDL030W	YDL239C
YDL030W	YPR182W
YDL046W	YJR091C
YDL054C	YDR307W
YDL055C	YDR388W
YDL055C	YKR055W
YDL055C	YLR097C
YDL055C	YLR442C
YDL055C	YOR125C
YDL055C	YPL140C
YDL072C	YNL079C
YDL100C	YDR431W
YDL100C	YDR513W
YDL100C	YJL153C
YDL100C	YKL062W
YDL100C	YKR100C
YDL100C	YML101C
YDL100C	YNL055C
YDL100C	YOL111C
YDL100C	YOL126C
YDL100C	YOR164C
YDL100C	YPR037C
YDL110C	YKL015W
YDL113C	YDL132W
YDL113C	YJL036W
YDL113C	YLR424W
YDL116W	YDL126C
YDL116W	YJL117W
YDL116W	YKL057C
YDL116W	YLR208W
YDL116W	YMR047C
YDL116W	YOR180C
YDL117W	YDR208W
YDL117W	YDR239C
YDL117W	YJL083W
YDL117W	YJL155C
YDL117W	YLR219W
YDL117W	YLR442C
YDL117W	YMR032W
YDL117W	YNL078W
YDL117W	YNR016C
YDL117W	YOL070C
YDL117W	YOR181W
YDL117W	YPL158C
YDL123W	YHR027C
YDL123W	YPR103W
YDL123W	YPR108W
YDL125C	YJR091C
YDL126C	YDL200C
YDL126C	YDR143C
YDL126C	YDR388W
YDL126C	YER112W
YDL126C	YER133W
YDL126C	YGL158W
YDL126C	YJR017C
YDL126C	YJR090C
YDL126C	YKL213C
YDL126C	YLR097C
YDL126C	YMR001C
YDL126C	YNL135C
YDL126C	YOL126C
YDL126C	YPL031C
YDL126C	YPR015C
YDL132W	YDR099W
YDL132W	YDR274C
YDL132W	YDR285W
YDL132W	YDR306C
YDL132W	YDR328C
YDL132W	YEL060C
YDL132W	YGL249W
YDL132W	YJL149W
YDL132W	YJL153C
YDL132W	YJR090C
YDL132W	YLR079W
YDL132W	YLR097C
YDL132W	YMR297W
YDL132W	YNL015W
YDL132W	YNL055C
YDL134C	YDL188C
YDL134C	YMR028W
YDL134C	YOR176W
YDL134C	YPL152W
YDL137W	YDR007W
YDL140C	YDR228C
YDL140C	YDR404C
YDL140C	YJL020C
YDL140C	YJL140W
YDL140C	YJR017C
YDL140C	YJR110W
YDL140C	YOL005C
YDL140C	YOR151C
YDL140C	YPL203W
YDL140C	YPL228W
YDL140C	YPR154W
YDL143W	YDR030C
YDL143W	YDR142C
YDL143W	YNL317W
YDL147W	YER021W
YDL147W	YFR004W
YDL147W	YHR027C
YDL147W	YJR091C
YDL147W	YKL145W
YDL147W	YLR421C
YDL147W	YOL126C
YDL147W	YOR117W
YDL147W	YOR259C
YDL147W	YOR261C
YDL147W	YPR103W
YDL147W	YPR108W
YDL155W	YLR079W
YDL155W	YLR131C
YDL155W	YMR047C
YDL160C	YNL147W
YDL161W	YOR181W
YDL179W	YDR388W
YDL179W	YOR083W
YDL179W	YPL031C
YDL185W	YDR328C
YDL185W	YJR033C
YDL185W	YLL019C
YDL185W	YLR442C
YDL186W	YLR452C
YDL186W	YMR001C
YDL188C	YFR050C
YDL188C	YML092C
YDL188C	YML126C
YDL188C	YMR028W
YDL188C	YOL005C
YDL188C	YOL038W
YDL188C	YOR151C
YDL188C	YOR157C
YDL188C	YOR362C
YDL188C	YPR103W
YDL193W	YOR026W
YDL193W	YOR185C
YDL200C	YKL182W
YDL200C	YLR109W
YDL200C	YOR151C
YDL203C	YLR371W
YDL214C	YEL013W
YDL215C	YKL171W
YDL239C	YDR176W
YDL239C	YKL023W
YDL239C	YLR072W
YDL239C	YML042W
YDL239C	YOL083W
YDL240W	YJL020C
YDR004W	YDR099W
YDR004W	YOR374W
YDR007W	YOR242C
YDR010C	YJR091C
YDR010C	YMR109W
YDR024W	YMR109W
YDR027C	YJL029C
YDR027C	YLR262C
YDR032C	YDR369C
YDR063W	YKL013C
YDR074W	YER178W
YDR074W	YML100W
YDR099W	YDR129C
YDR099W	YDR306C
YDR099W	YDR328C
YDR099W	YER054C
YDR099W	YER133W
YDR099W	YJL042W
YDR099W	YKR055W
YDR099W	YLR453C
YDR099W	YNL307C
YDR099W	YOR026W
YDR099W	YOR298C-A
YDR100W	YOR036W
YDR108W	YKR068C
YDR111C	YMR304W
YDR118W	YLR102C
YDR118W	YMR001C
YDR122W	YER133W
YDR122W	YOL083W
YDR129C	YKL060C
YDR129C	YMR246W
YDR129C	YNL135C
YDR129C	YOR181W
YDR133C	YJR103W
YDR141C	YPR154W
YDR142C	YIL068C
YDR142C	YJL014W
YDR142C	YKL060C
YDR142C	YNL071W
YDR143C	YOR151C
YDR143C	YPL113C
YDR162C	YLR425W
YDR162C	YOL113W
YDR169C	YML112W
YDR176W	YEL009C
YDR176W	YGL013C
YDR176W	YOL148C
YDR225W	YJL081C
YDR225W	YLR399C
YDR225W	YLR442C
YDR228C	YLR277C
YDR228C	YLR424W
YDR228C	YOR151C
YDR228C	YPL031C
YDR229W	YDR388W
YDR229W	YGL066W
YDR229W	YMR001C
YDR229W	YMR047C
YDR239C	YDR388W
YDR246W	YKR068C
YDR269C	YJR091C
YDR276C	YDR307W
YDR276C	YJL117W
YDR276C	YJR010C-A
YDR276C	YLL061W
YDR306C	YDR328C
YDR307W	YKL065C
YDR319C	YLR452C
YDR328C	YEL060C
YDR328C	YJL149W
YDR328C	YJR033C
YDR328C	YJR090C
YDR328C	YLR079W
YDR328C	YLR097C
YDR328C	YLR399C
YDR328C	YLR421C
YDR328C	YMR258C
YDR328C	YMR291W
YDR328C	YNL015W
YDR328C	YNL116W
YDR328C	YPR036W
YDR334W	YJL081C
YDR334W	YLR399C
YDR342C	YER048C
YDR342C	YOL100W
YDR342C	YOR181W
YDR343C	YJR017C
YDR343C	YKL193C
YDR343C	YNL032W
YDR343C	YOL100W
YDR343C	YOR181W
YDR357C	YPR182W
YDR359C	YOR244W
YDR369C	YKL022C
YDR369C	YLR109W
YDR381W	YNL230C
YDR381W	YOL113W
YDR384C	YMR009W
YDR388W	YIL105C
YDR388W	YJL085W
YDR388W	YJL153C
YDR388W	YJR083C
YDR388W	YJR090C
YDR388W	YLL023C
YDR388W	YLR425W
YDR388W	YMR068W
YDR388W	YMR109W
YDR388W	YNL086W
YDR388W	YOR181W
YDR388W	YOR329C
YDR388W	YOR362C
YDR388W	YPL061W
YDR388W	YPL140C
YDR388W	YPR055W
YDR388W	YPR088C
YDR404C	YJL070C
YDR404C	YJL140W
YDR404C	YOL005C
YDR404C	YOR151C
YDR404C	YPL203W
YDR407C	YJL044C
YDR407C	YKR068C
YDR422C	YLR453C
YDR425W	YJL036W
YDR425W	YJR110W
YDR425W	YKR014C
YDR436W	YKL193C
YDR436W	YMR311C
YDR452W	YER112W
YDR455C	YFL020C
YDR456W	YNR056C
YDR456W	YOR125C
YDR456W	YPL092W
YDR456W	YPR079W
YDR466W	YMR109W
YDR479C	YLR324W
YDR490C	YGR086C
YDR490C	YHL048W
YDR490C	YJR059W
YDR490C	YMR047C
YDR490C	YPL004C
YDR504C	YJL070C
YEL008W	YJR091C
YEL013W	YJR091C
YEL013W	YKL061W
YEL013W	YLR254C
YEL060C	YPL140C
YER008C	YMR304W
YER021W	YFR004W
YER021W	YHR027C
YER021W	YKL145W
